"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793024233","2020-09-02T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","60","80","0.00",,,,"51","30.11","FEW:02 50 FEW:02 250","29.63","10.00","67","340",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/02/20 13:53:02 METAR KSEA 022153Z 34008KT 10SM FEW050 FEW250 27/16 A3010 RMK AO2 SLP197 T02670156 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","60","80","0.00",,,,"51","30.11","FEW:02 50 FEW:02 250","29.63","10.00","67","350",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/02/20 14:53:02 METAR KSEA 022253Z 35011KT 10SM FEW050 FEW250 27/16 A3010 RMK AO2 SLP197 T02670156 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","58","78","0.00",,"+0.01","8","50","30.11","FEW:02 50","29.63","10.00","66","340",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11609/02/20 15:53:02 METAR KSEA 022353Z 34012KT 10SM FEW050 26/14 A3010 RMK AO2 SLP196 T02560144 10272 20211 58003 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58","78",,,"+0.01","8","50","30.11","57","29.62","9.94","66","340",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32766 23412 10256 20144 30029 40196 58003 92353 333 10272 20144 555 90300=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","57","77","0.00",,,,"50","30.11","FEW:02 50 FEW:02 250","29.62","10.00","65","350",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/02/20 16:53:01 METAR KSEA 030053Z 35011KT 10SM FEW050 FEW250 25/14 A3009 RMK AO2 SLP195 T02500139","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","58","75","0.00",,,,"55","30.11","FEW:02 50 SCT:04 250","29.63","10.00","65","350",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/02/20 17:53:01 METAR KSEA 030153Z 35009KT 10SM FEW050 SCT250 24/14 A3010 RMK AO2 SLP196 T02390144","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","57","71","0.00",,"-0.01","3","61","30.12","FEW:02 50 SCT:04 250","29.64","10.00","63","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/02/20 18:53:01 METAR KSEA 030253Z 35007KT 10SM FEW050 SCT250 22/14 A3011 RMK AO2 SLP200 T02170139 53004","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","57","68","0.00",,,,"68","30.13","FEW:02 50 SCT:04 250","29.65","10.00","62","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/02/20 19:53:02 METAR KSEA 030353Z 35007KT 10SM FEW050 SCT250 20/14 A3012 RMK AO2 SLP203 T02000139","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","56","67","0.00",,,,"68","30.13","FEW:02 50 SCT:04 250","29.65","10.00","61","010",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/02/20 20:53:02 METAR KSEA 030453Z 01011KT 10SM FEW050 SCT250 19/13 A3012 RMK AO2 SLP204 T01940133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","57","66","0.00",,"-0.02","1","73","30.14","FEW:02 50 SCT:04 250","29.66","10.00","61","020",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11809/02/20 21:53:02 METAR KSEA 030553Z 02010KT 10SM FEW050 SCT250 19/14 A3013 RMK AO2 SLP207 T01890139 10261 20189 51007","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57","66",,,"-0.02","1","73","30.14","57","29.65","9.94","61","020",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32766 40210 10189 20139 30039 40207 51007 90553 333 10261 20144 555 90306=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","56","65","0.00",,,,"73","30.14","FEW:02 250","29.66","10.00","60","010",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/02/20 22:53:02 METAR KSEA 030653Z 01011KT 10SM FEW250 18/13 A3013 RMK AO2 SLP208 T01830133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","56","64","0.00",,,,"75","30.14","FEW:02 250","29.66","10.00","59","010",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10309/02/20 23:53:02 METAR KSEA 030753Z 01008KT 10SM FEW250 18/13 A3013 RMK AO2 SLP207 T01780133 402720139","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,"57","69","68","30.11","29.62","62","6.8","4","4.7","0","81","57","340","20","0.00","0","0.0","350","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8124 HR MIN TEMP (F): 57AVERAGE STATION PRESSURE:29.625 MINIMUM SEA LEVEL PRESSURE:30.07 TIME OF OCCURRENCE:0424 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.8 24 HR AVG TEMP (F): 69DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  4 LATEST DAY MAX TEMP (0700-1900 LST):81  LATEST NIGHT MIN TEMP(1900-0800 LST):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0530","1846","2007-05-17"
"72793024233","2020-09-03T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","55","62","0.00",,"-0.00","1","78","30.14","SCT:04 250","29.66","10.00","58","020",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/03/20 00:53:02 METAR KSEA 030853Z 02009KT 10SM SCT250 17/13 A3013 RMK AO2 SLP208 T01670128 51001 (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","54","60","0.00",,,,"80","30.14","FEW:02 250","29.66","10.00","57","350",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/20 01:53:02 METAR KSEA 030953Z 35009KT 10SM FEW250 16/12 A3013 RMK AO2 SLP208 T01560122 (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","55","60","0.00",,,,"84","30.14","FEW:02 250","29.66","10.00","57","360",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/20 02:53:02 METAR KSEA 031053Z 36008KT 10SM FEW250 16/13 A3013 RMK AO2 SLP206 T01560128 (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","54","58","0.00",,"+0.01","8","87","30.14","SCT:04 250","29.65","10.00","56","300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11609/03/20 03:53:02 METAR KSEA 031153Z 30003KT 10SM SCT250 14/12 A3012 RMK AO2 SLP205 T01440122 10189 20144 58002 (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54","58",,,"+0.01","8","87","30.14",,"29.64","9.94","56","300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32966 43003 10144 20122 30036 40205 58002 91153 333 10272 20144 555 90312=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","54","58","0.00",,,,"87","30.13","SCT:04 250","29.65","10.00","56","350",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/20 04:53:02 METAR KSEA 031253Z 35004KT 10SM SCT250 14/12 A3012 RMK AO2 SLP204 T01440122 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","54","57","0.00",,,,"90","30.15","FEW:02 70","29.67","10.00","55","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/20 05:53:02 METAR KSEA 031353Z 34003KT 10SM FEW070 14/12 A3014 RMK AO2 SLP209 T01390122 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","56","61","0.00",,"-0.02","3","84","30.16","FEW:02 70","29.68","10.00","58","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/03/20 06:53:02 METAR KSEA 031453Z 01005KT 10SM FEW070 16/13 A3015 RMK AO2 SLP213 T01610133 53008 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","57","65","0.00",,,,"76","30.17","FEW:02 100","29.69","10.00","60","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/20 07:53:02 METAR KSEA 031553Z 36004KT 10SM FEW100 18/14 A3016 RMK AO2 SLP217 T01830139 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","56","70","0.00",,,,"61","30.17","FEW:02 250","29.69","10.00","62","350",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/20 08:53:02 METAR KSEA 031653Z 35006KT 10SM FEW250 21/13 A3016 RMK AO2 SLP216 T02110133 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","55","73","0.00",,"-0.01","0","53","30.17","FEW:02 250","29.69","10.00","62","360",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11609/03/20 09:53:02 METAR KSEA 031753Z 36008KT 10SM FEW250 23/13 A3016 RMK AO2 SLP216 T02280128 10228 20133 50003 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55","73",,,"0.01","9","53","30.17",,"29.68","9.94","62","360",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32966 23608 10228 20128 30050 40216 50003 91753 333 10228 20133 555 90318=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","54","76","0.00",,,,"47","30.15","CLR:00","29.67","10.00","63","020",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/03/20 10:53:02 METAR KSEA 031853Z 02009KT 10SM CLR 24/12 A3014 RMK AO2 SLP211 T02440122 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","54","80","0.00",,,,"41","30.14","CLR:00","29.66","10.00","64","010",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/03/20 11:53:02 METAR KSEA 031953Z 01011KT 10SM CLR 27/12 A3013 RMK AO2 SLP208 T02670122 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","56","82","0.00",,"+0.04","8","41","30.12","FEW:02 250","29.64","10.00","66","350",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/03/20 12:53:02 METAR KSEA 032053Z 35010KT 10SM FEW250 28/13 A3011 RMK AO2 SLP201 T02780133 58014 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","55","83","0.00",,,,"38","30.11","FEW:02 250","29.63","10.00","66","350","22","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/03/20 13:53:02 METAR KSEA 032153Z 35012G19KT 10SM FEW250 28/13 A3010 RMK AO2 SLP196 T02830128 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","55","83","0.00",,,,"38","30.09","FEW:02 250","29.61","10.00","66","350",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/20 14:53:02 METAR KSEA 032253Z 35011KT 10SM FEW250 28/13 A3008 RMK AO2 SLP190 T02830128 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","55","82","0.00",,"+0.05","8","40","30.07","SCT:04 250","29.59","10.00","66","350",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11609/03/20 15:53:02 METAR KSEA 032353Z 35013KT 10SM SCT250 28/13 A3006 RMK AO2 SLP184 T02780128 10289 20228 58017 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55","82",,,"+0.05","8","40","30.07",,"29.58","9.94","66","350",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32966 43513 10278 20128 30016 40184 58017 92353 333 10289 20144 555 90400=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","55","80","0.00",,,,"42","30.06","SCT:04 250","29.57","10.00","65","340",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/03/20 16:53:01 METAR KSEA 040053Z 34012KT 10SM SCT250 27/13 A3004 RMK AO2 SLP178 T02670128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","55","77","0.00",,,,"47","30.04","SCT:04 250","29.56","10.00","64","350",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/03/20 17:53:01 METAR KSEA 040153Z 35010KT 10SM SCT250 25/13 A3003 RMK AO2 SLP174 T02500128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","54","73","0.00",,"+0.03","6","51","30.04","SCT:04 250","29.56","10.00","62","350",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/03/20 18:53:02 METAR KSEA 040253Z 35008KT 10SM SCT250 23/12 A3003 RMK AO2 SLP173 T02280122 56011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","53","71","0.00",,,,"53","30.05","SCT:04 250","29.57","10.00","61","350",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/03/20 19:53:02 METAR KSEA 040353Z 35008KT 10SM SCT250 22/12 A3004 RMK AO2 SLP176 T02170117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","53","68","0.00",,,,"59","30.06","FEW:02 250","29.57","10.00","59","350",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/03/20 20:53:02 METAR KSEA 040453Z 35006KT 10SM FEW250 20/12 A3004 RMK AO2 SLP178 T02000117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","52","67","0.00",,"-0.01","0","59","30.06","FEW:02 250","29.57","10.00","59","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/03/20 21:53:02 METAR KSEA 040553Z 01006KT 10SM FEW250 19/11 A3004 RMK AO2 SLP178 T01940111 10283 20189 50005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","67",,,"0.01","9","59","30.06",,"29.56","9.94","59","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32966 20106 10194 20111 30009 40178 50005 90553 333 10283 20144 555 90406=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","53","68","0.00",,,,"59","30.04","CLR:00","29.56","10.00","59","040",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/03/20 22:53:02 METAR KSEA 040653Z 04007KT 10SM CLR 20/12 A3003 RMK AO2 SLP173 T02000117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","51","67","0.00",,,,"57","30.03","CLR:00","29.55","10.00","58","010",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/03/20 23:53:02 METAR KSEA 040753Z 01008KT 10SM CLR 19/11 A3002 RMK AO2 SLP169 T01940106 402890133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-03T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,"54","70","60","30.11","29.62","61","9.1","5","5.9","0","84","56","010","22","0.00","0","0.0","350","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8424 HR MIN TEMP (F): 56AVERAGE STATION PRESSURE:29.625 MINIMUM SEA LEVEL PRESSURE:30.03 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.1 24 HR AVG TEMP (F): 70DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  5 LATEST DAY MAX TEMP (0700-1900 LST):84  LATEST NIGHT MIN TEMP(1900-0800 LST):56 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0532","1844","2007-05-17"
"72793024233","2020-09-04T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","52","65","0.00",,"+0.03","6","63","30.02","SCT:04 250","29.54","10.00","58","010",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/04/20 00:53:02 METAR KSEA 040853Z 01007KT 10SM SCT250 18/11 A3001 RMK AO2 SLP167 T01830111 56010 (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
